,author_name,book_average_rating,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
5210,Jonathan Stroud,4.01,The Amulet of Samarkand,Fantasy,Young Adult,102634,4563,462,2003,4014
5211,Mary Doria Russell,4.17,The Sparrow,Science Fiction,Fiction,51062,6271,431,1996,4007
5214,Joseph F. Girzone,4.19,Never Alone: A Personal Way to God,Religion,Spirituality,259,22,128,1994,6284
5215,Barbara Cooney,4.46,Miss Rumphius,Childrens,Childrens,22985,859,32,1981,3956
5216,Gloria Steinem,4.1,Revolution from Within: A Book of Self-Esteem,Feminism,Nonfiction,1871,143,432,1991,1010
5217,Seamus Heaney,4.29,Death of a Naturalist,Poetry,Cultural,2096,120,46,1966,6256
5218,Martha Stewart,3.94,Everyday Food: Great Food Fast,Food and Drink,Food and Drink,12481,152,384,2007,1207
5219,Eric Frank Russell,4.08,Wasp,Science Fiction,Fiction,1626,151,189,1957,2351
5220,Erin Hunter,4.43,A Dangerous Path,Fantasy,Animals,32174,862,313,2005,1939
5222,Shakti Gawain,4.2,Living in the Light: A Guide to Personal and Planetary Transformation,Spirituality,Self Help,3442,76,224,1985,5021
5223,Jack McDevitt,3.84,The Engines of God,Science Fiction,Fiction,7658,449,419,1995,3160
5224,Katherine Paterson,3.66,Jacob Have I Loved,Young Adult,Fiction,28844,1815,244,1980,643
5230,William Gibson,3.41,The Difference Engine,Science Fiction,Science Fiction,17261,1003,429,1990,58143
5232,Kathryn Lasky,3.92,"Elizabeth I: Red Rose of the House of Tudor, England, 1544",Historical,Young Adult,8660,330,238,1999,1747
5233,Tanya Huff,3.78,Smoke and Shadows,Fantasy,Fantasy,2911,161,396,2004,1173
5234,Paul Gallico,3.87,Mrs. 'Arris Goes to Paris,Fiction,Cultural,1791,242,157,1958,1469
5235,Louise Penny,3.88,Still Life,Mystery,Fiction,105654,9690,293,2005,3378
5237,James Joyce,3.74,Ulysses,Classics,Fiction,97168,5740,783,1922,21610
5238,P.B. Kerr,3.76,The Akhenaten Adventure,Fantasy,Young Adult,17202,659,384,2004,291
5239,Jilly Cooper,3.97,Riders,Womens Fiction,Fiction,7040,325,919,1985,873
5240,Mick Foley,4.33,Have a Nice Day!: A Tale of Blood and Sweatsocks,Nonfiction,Biography,6745,324,768,1999,1999
5241,Dennis Cooper,3.72,"The Dream Police: Selected Poems, 1969-1993",Poetry,Glbt,187,10,144,1995,12622
5242,Dean Wesley Smith,3.68,The Tenth Planet: Oblivion,Science Fiction,Fiction,80,3,261,2000,679
5243,Joan Haslip,3.88,Madame du Barry: The Wages of Beauty,History,Biography,191,16,224,1991,1669
5244,Jack Kornfield,4.16,"After the Ecstasy, the Laundry: How the Heart Grows Wise on the Spiritual Path",Religion,Spirituality,3774,185,336,2000,726
5245,Ken Grimwood,4.16,Replay,Fiction,Science Fiction,24298,2896,311,1987,921
5248,Patti Smith,4.13,Just Kids,Nonfiction,Autobiography,145242,9404,304,2010,6392
5252,Peter David,4.2,The Dark Tower: The Gunslinger Born,Sequential Art,Fantasy,70797,949,240,2007,1230
5253,Elaine Showalter,4.13,"The Female Malady:  Women, Madness and English Culture 1830-1980",Nonfiction,History,595,36,308,1985,197
5256,Vicki Lewis Thompson,3.62,Nerd in Shining Armor,Romance,Romance,3985,281,324,2003,4161
5257,Margaret Wild,3.38,One Night,Young Adult,Romance,814,77,236,2004,2861
5258,Nancy Moser,3.56,Mozart's Sister,Historical,Christian Fiction,1746,219,332,2000,239
5259,Jo Walton,3.85,Tooth and Claw,Fantasy,Fantasy,4099,737,304,2003,4265
5260,Deb Caletti,3.56,"Honey, Baby, Sweetheart",Young Adult,Romance,7225,472,308,2004,295
5261,Pete Hautman,3.48,Sweetblood,Young Adult,Paranormal,2246,197,242,2003,4456
5262,Sharon Shinn,4.02,Summers at Castle Auburn,Fantasy,Young Adult,10125,699,342,2001,3674
5263,Alex Duval,3.63,Bloodlust,Paranormal,Young Adult,3632,153,233,2006,1060
5264,Dorothy Canfield Fisher,4.13,Understood Betsy,Fiction,Classics,10459,611,176,1916,1216
5265,Elizabeth Hardwick,3.77,Sleepless Nights,Fiction,Short Stories,1422,205,128,1979,5110
5266,Carol Plum-Ucci,4.04,What Happened to Lani Garver,Young Adult,Fiction,3347,257,336,2002,1692
5269,John Piper,4.1,Don't Waste Your Life,Christian,Christian,23430,667,191,2003,4562
5270,M. Scott Peck,4.05,"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",Psychology,Nonfiction,74344,1982,316,1978,851
5272,Nancy McKenzie,4.07,The Child Queen: The Tale of Guinevere and King Arthur,Fantasy,Mythology,725,32,307,1994,36436
5273,Joseph E. Persico,4.13,"Eleventh Month, Eleventh Day, Eleventh Hour: Armistice Day, 1918",History,Nonfiction,578,82,496,1999,3212
5274,Jeff Brown,3.83,Flat Stanley,Childrens,Fantasy,13145,826,96,1964,1617
5275,Mary Norton,4.03,The Borrowers,Fantasy,Childrens,82948,1629,192,1952,813
5277,Anita Amirrezvani,3.96,The Blood of Flowers,Historical,Fiction,14976,1766,368,2007,372
5281,Grant Naylor,4.05,Infinity Welcomes Careful Drivers,Science Fiction,Fiction,24232,413,298,1989,1808
5282,Teresa Medeiros,3.92,Breath of Magic,Romance,Science Fiction,2943,153,400,1996,1131
5283,Judith McNaught,4.18,"Whitney, My Love",Romance,Romance,27487,1784,708,1985,411
5284,Chris Wooding,3.92,Storm Thief,Fantasy,Young Adult,3049,277,320,2006,2716
5285,Kate Ross,4.0,Cut to the Quick,Mystery,Historical,3811,322,337,1993,2550
5286,Robert N. Charrette,3.73,Never Deal with a Dragon,Fantasy,Science Fiction,1737,84,377,1990,11946
5287,Margaret Mahy,4.08,The Changeover,Fantasy,Young Adult,3249,316,224,1984,39660
5289,Laura Lippman,3.51,Baltimore Blues,Mystery,Fiction,9599,927,336,1997,6054
5290,Cressida Cowell,3.87,How to Train Your Dragon,Fantasy,Fantasy,30751,3566,214,2003,4846
5293,Kate Collins,3.75,Mum's the Word,Mystery,Mystery,4893,369,304,2004,5164
5295,Linnea Sinclair,4.0,Games of Command,Romance,Science Fiction,2712,191,525,2002,504
5296,Jack McDevitt,3.77,A Talent for War,Science Fiction,Fiction,5132,358,310,1989,1895
5297,Chuck Black,3.88,Kingdom's Dawn,Fantasy,Christian,3087,214,160,2001,1463
5298,Avi,3.6,The Cross of Lead,Historical,Young Adult,20824,1880,262,2002,1820
5299,Jillian Medoff,3.59,Hunger Point,Fiction,Womens Fiction,1871,122,384,1997,7933
5300,Judith Merkle Riley,4.13,A Vision of Light,Historical,Fiction,2500,270,438,1988,497
5302,Dan Jenkins,3.85,Semi-Tough,Sports and Games,Fiction,938,44,318,2006,198
5303,Eugene Burdick,4.15,Fail-Safe,Fiction,Thriller,4884,148,288,1962,359
5305,Manju Kapur,3.54,Difficult Daughters,Fiction,Cultural,1984,112,282,1998,190
5307,Edward W. Said,4.09,Orientalism,Nonfiction,History,13737,788,395,1978,30751
5309,Erich Maria Remarque,3.95,All Quiet on the Western Front,Classics,Fiction,315375,8481,296,1929,961
5312,Laurie Lisle,4.1,Portrait of an Artist: A Biography of Georgia O'Keeffe,Art,Biography,1824,97,408,1980,200
5313,Angie Sage,4.0,Flyte,Fantasy,Young Adult,64740,1598,521,2006,2307
5315,Angie Sage,4.26,Septimus Heap Box Set: Magyk and Flyte,Fantasy,Young Adult,2374,27,0,2007,2694
5316,Blaise Cendrars,3.88,Moravagine,Fiction,Cultural,1716,122,229,1926,12098
5317,Jean de Brunhoff,4.08,The Story of Babar,Childrens,Childrens,53857,386,48,1931,1866
5321,Og Mandino,4.2,The Greatest Salesman in the World,Business,Self Help,45032,1283,128,1968,1750
5324,Mal Peet,3.91,Tamar,Historical,Young Adult,4977,662,432,2005,6485
5325,Tamar Myers,3.68,Too Many Crooks Spoil the Broth,Mystery,Mystery,2432,172,256,1993,3565
5326,Chie Shinohara,4.23,"Red River, Vol. 1",Sequential Art,Fantasy,10212,182,188,1995,11802
5330,Kate DiCamillo,4.03,Because of Winn-Dixie,Fiction,Childrens,176557,7668,182,2000,2244
5334,John Himmelman,4.1,Chickens to the Rescue,Childrens,Childrens,2311,169,32,2006,291
5335,Elizabeth Cunningham,4.22,Magdalen Rising: The Beginning,Historical,Fiction,674,72,384,2000,1317
5336,Meša Selimović,4.54,Der Derwisch und der Tod,Fiction,Classics,6018,206,353,1966,10192
5337,Paul  Johnson,4.11,A History of the Jews,History,Nonfiction,1663,125,644,1987,347
5338,George Alec Effinger,3.96,The Exile Kiss,Science Fiction,Science Fiction,1432,75,315,1991,340
5339,Philip G. Zimbardo,3.95,The Lucifer Effect: Understanding How Good People Turn Evil,Psychology,Nonfiction,15429,770,551,2007,1211
5340,Sergei Lukyanenko,3.98,Night Watch,Fantasy,Fantasy,36956,2026,455,1998,816
5344,Bruce Sterling,3.92,Crystal Express,Science Fiction,Science Fiction,813,36,278,1989,660
5345,Gabrielle Zevin,3.92,Elsewhere,Young Adult,Fantasy,45907,4986,277,2005,2884
5348,Dee Henderson,4.39,The Rescuer,Christian Fiction,Christian,11233,285,352,2003,5041
5349,Lynn Austin,4.27,Hidden Places,Christian Fiction,Historical,5010,454,429,2001,1396
5350,Laura Kinsale,4.1,Flowers from the Storm,Romance,Romance,11979,1196,533,1992,1644
5353,Marion Zimmer Bradley,4.0,Hawkmistress!,Fantasy,Science Fiction,4033,77,336,1982,1452
5354,Kay Redfield Jamison,4.05,An Unquiet Mind: A Memoir of Moods and Madness,Psychology,Nonfiction,50310,2922,223,1995,18762
5358,Kit Whitfield,3.48,Benighted,Fantasy,Fantasy,1007,151,532,2006,2800
5359,Debra Doyle,3.9,The Price of the Stars,Science Fiction,Space,1423,98,448,1992,3605
5360,Jeanne M. Dams,3.68,The Body In The Transept,Mystery,Mystery,1087,107,224,1995,8873
5361,Melody Carlson,4.03,It's My Life,Young Adult,Christian,1731,72,256,2000,977
5362,Stephanie Laurens,4.1,Devil's Bride,Romance,Romance,16379,954,388,1998,1853
5364,Helen Fielding,3.56,Bridget Jones: The Edge of Reason,Womens Fiction,Fiction,90497,2401,352,1999,4280
5367,Kate Fenton,3.21,Vanity and Vexation: A Novel of Pride and Prejudice,Womens Fiction,Romance,412,59,288,1991,378
5370,Frank E. Peretti,4.07,The Oath,Fiction,Christian,24368,822,656,1995,9555
5371,Catherine Asaro,3.74,Primary Inversion,Science Fiction,Space,3614,211,384,1995,101470
5372,Peter David,3.75,Knight Life,Fantasy,Fiction,892,62,256,1987,2402
5373,Shannon McKenna,4.08,Standing in the Shadows,Romance,Romance,4160,194,474,2003,584
5374,Kingsley Amis,3.33,The Old Devils,Fiction,See top shelves…,2632,213,400,1986,37739
5375,Howard Buten,3.79,When I Was Five I Killed Myself,Fiction,Mental Health,2544,210,192,1981,3458
5376,Cecelia Ahern,4.01,P.S. I Love You,Romance,Womens Fiction,309686,7521,501,2003,5361
5381,Mo Hayder,3.92,The Devil of Nanking,Thriller,Fiction,6836,781,480,2004,7514
5382,Chingiz Aitmatov,4.33,The Day Lasts More Than a Hundred Years,Fiction,Cultural,3662,201,368,1980,833
5383,Monica Ferris,3.78,Crewel World,Mystery,Mystery,3450,281,245,1999,16436
5385,Laura Levine,3.69,This Pen for Hire,Mystery,Mystery,4329,386,240,2002,3996
5387,Frederik Pohl,3.74,Man Plus,Science Fiction,Fiction,6908,226,215,1976,1038
5388,Amanda Quick,3.89,With This Ring,Romance,Romance,6177,233,358,1998,4751
5389,Amanda Quick,4.01,Ravished,Romance,Romance,14506,671,385,1992,25870
5391,Christopher Paul Curtis,3.91,"Bud, Not Buddy",Historical,Young Adult,86788,4576,243,1999,108026
5392,Timothy Ferriss,3.86,The 4-Hour Workweek,Business,Nonfiction,117293,5119,308,2007,482
5394,Helene Hanff,4.19,"84, Charing Cross Road",Nonfiction,Writing,34668,5071,97,1970,1272
5399,Taylor Caldwell,4.12,Captains and the Kings,Historical,Fiction,16961,260,816,1972,1044
5400,Caroline Knapp,4.03,Pack of Two: The Intricate Bond Between People and Dogs,Animals,Nonfiction,2490,225,272,1998,990
5401,Shel Silverstein,4.37,The Giving Tree,Childrens,Childrens,801564,15924,64,1964,7564
5405,Kate Millett,3.5,The Loony-Bin Trip,Nonfiction,Autobiography,302,27,320,1990,23834
5406,Vivian Vande Velde,3.94,Dragon's Bait,Fantasy,Fantasy,7041,355,196,1992,29652
5408,Nancy Mitford,4.1,Love in a Cold Climate and Other Novels,Fiction,Classics,2661,121,512,2000,1847
5409,R.F. Delderfield,4.29,To Serve Them All My Days,Fiction,Historical,2157,217,638,1972,353
5410,Tanith Lee,4.24,Biting the Sun,Fantasy,Science Fiction,1749,151,384,1977,755
5411,William Faulkner,3.96,"Absalom, Absalom!",Classics,Fiction,35138,1825,320,1936,1003
5412,Italo Calvino,4.07,If on a Winter's Night a Traveler,Fiction,Classics,62916,4981,260,1979,262761
5416,Vera Brittain,4.17,Testament of Youth,Nonfiction,History,6366,742,688,1933,1763
5417,Aeschylus,4.19,Greek Tragedy,Classics,Plays,973,18,352,1988,637
5418,Thomas Keneally,4.34,Schindler's List,History,Nonfiction,118512,1892,429,1982,290
5422,Valentine Davies,4.05,Miracle on 34th Street,Holiday,Fiction,1736,235,136,1947,2361
5423,Orson Scott Card,4.3,Ender's Game,Science Fiction,Fiction,984887,40617,324,1985,908
5427,Leo Lionni,4.19,Frédéric,Childrens,Childrens,18734,499,32,1967,2304
5428,Lori Gottlieb,3.67,Stick Figure,Autobiography,Nonfiction,4555,295,240,1998,78
5429,Jeremy Schaap,3.83,Triumph: The Untold Story of Jesse Owens and Hitler's Olympics,Sports and Games,History,980,134,288,2007,1636
5430,Frederic Manning,3.94,Her Privates We,Fiction,War,833,86,288,1929,1399
5431,Sara Varon,3.93,Robot Dreams,Sequential Art,Sequential Art,8642,836,208,2007,782
5432,Annmarie McKenna,3.82,Blackmailed,Erotica,Adult Fiction,4159,131,216,2006,296
5433,L.M. Boston,4.02,The Children of Green Knowe,Fantasy,Childrens,7927,454,192,1954,1969
5434,Mem Fox,4.2,Where Is the Green Sheep?,Childrens,Childrens,6486,428,32,2004,7635
5435,Joel Shepherd,3.84,Crossover,Science Fiction,Science Fiction,2167,145,459,2001,1585
5436,Kingsley Amis,3.58,The Alteration,Fiction,Science Fiction,969,122,204,1976,536
5437,Henri Bergson,4.08,Creative Evolution,Philosophy,Nonfiction,912,52,472,1907,1031
5438,K.M. Peyton,4.06,Flambards,Young Adult,Historical,1620,88,224,1967,4937
5440,Gene Edward Veith Jr.,4.07,Postmodern Times: A Christian Guide to Contemporary Thought and Culture,Philosophy,Cultural,542,35,256,1994,3635
5441,Lawrence Block,3.9,Hit Man,Mystery,Fiction,4746,389,320,1998,2077
5442,Ali Liebegott,4.09,The Beautifully Worthless,Poetry,Fiction,249,22,150,2005,2965
5443,Plum Sykes,3.28,Bergdorf Blondes,Womens Fiction,Fiction,27210,1326,320,2004,22349
5445,George R.R. Martin,3.85,Fevre Dream,Fantasy,Horror,18933,1830,334,1982,196
5446,Caroline Stevermer,3.71,A College of Magics,Fantasy,Young Adult,5274,249,480,1994,5726
5447,José Donoso,4.14,The Obscene Bird of Night,Fiction,Magical Realism,1844,173,438,1970,1082
5449,Thorne Smith,3.86,The Night Life of the Gods,Fantasy,Fiction,427,66,320,1931,10851
5450,Rick Bayless,4.14,Mexico One Plate At A Time,Food and Drink,Food and Drink,2249,43,384,2000,535
5451,Rhys Bowen,3.85,Murphy's Law,Mystery,Historical,9319,906,226,2001,5141
5454,Rhys Bowen,3.77,Her Royal Spyness,Mystery,Historical,23717,2503,324,2007,300
5456,Jennifer Fallon,4.05,Wolfblade,Fantasy,Fantasy,3375,131,640,2004,1030
5457,Jennifer Crusie,3.94,Agnes and the Hitman,Romance,Womens Fiction,17807,1574,421,2007,272
5458,Brian W. Aldiss,3.86,Non-Stop,Science Fiction,Fiction,4857,246,256,1958,6630
5461,Douglas Adams,4.22,The Hitchhiker's Guide to the Galaxy,Science Fiction,Fiction,1187415,24633,193,1979,1542
5463,John Berendt,3.91,Midnight in the Garden of Good and Evil,Nonfiction,Crime,194353,7584,386,1994,2097
5468,Len Deighton,4.04,Mexico Set,Fiction,Spy Thriller,6637,120,408,1984,12331
5469,Jean Craighead George,3.8,Julie of the Wolves,Young Adult,Fiction,50730,1533,176,1972,970
5471,Colin Thubron,3.9,The Lost Heart of Asia,Travel,Nonfiction,1106,83,384,1994,2242
5472,John Lescroart,3.78,The Vig,Mystery,Fiction,2387,124,371,1991,722
5473,Sheri S. Tepper,3.82,Beauty,Fantasy,Science Fiction,5149,371,463,1991,298
5474,Mary McCarthy,3.67,The Group,Fiction,Classics,11612,1087,496,1963,584
5475,Nicholas Pileggi,4.02,Casino,Crime,Nonfiction,3846,125,348,1995,11390
5477,Adèle Geras,3.7,Troy,Historical,Young Adult,3965,284,358,2000,470
5480,Mark Del Franco,3.6,Unshapely Things,Fantasy,Fantasy,4740,267,305,2007,269
5482,Mike Mignola,3.97,"Baltimore, or, The Steadfast Tin Soldier and the Vampire",Horror,Fantasy,2285,241,285,2007,1194
5483,Jeff Kinney,3.97,Diary of a Wimpy Kid,Humor,Fiction,322398,15421,217,2004,1117
5484,James Clavell,4.24,Noble House,Historical,Fiction,34359,472,1376,1981,2932
5485,Eric Rohmann,3.71,Bone Dog,Childrens,Holiday,819,183,32,2011,482
5486,Jessica Valenti,3.86,Full Frontal Feminism,Feminism,Nonfiction,7507,724,271,2007,3579
5487,Alison Croggon,4.0,The Naming,Fantasy,Young Adult,22766,1468,492,2002,472
5490,David J. Skal,3.85,Death Makes a Holiday: A Cultural History of Halloween,History,Nonfiction,550,64,224,2002,560
5491,Karleen Koen,3.98,Now Face to Face,Historical,Fiction,2973,212,703,1995,5586
5492,Claudia Roden,4.11,The New Book of Middle Eastern Food,Food and Drink,Food and Drink,3370,69,528,1968,3681
5493,Cameron Dokey,3.77,Golden:  A Retelling of Rapunzel,Fantasy,Young Adult,7074,656,179,2006,300
5494,Sara Wheeler,3.85,Terra Incognita: Travels in Antarctica,Travel,Nonfiction,1636,107,384,1996,551
5495,Kingsley Amis,3.78,Lucky Jim,Fiction,Classics,22397,1601,251,1954,1015
5496,Audre Lorde,4.24,Zami: A New Spelling of My Name,Autobiography,Feminism,11174,495,264,1982,1359
5498,Jim Harrison,4.06,Legends of the Fall,Fiction,Historical,8096,438,288,1979,13703
5499,Vera Cleaver,3.81,Where the Lilies Bloom,Young Adult,Historical,2095,215,224,1969,1773
5500,P.A. Brown,3.83,L.A. Heat,Romance,Mystery,1027,85,307,2006,340
5501,Robert Buettner,3.87,Orphanage,Science Fiction,Science Fiction,2922,133,302,2004,355
5502,L.J. Smith,3.68,The Awakening / The Struggle,Young Adult,Paranormal,75003,3884,492,2007,313
5503,Jennifer Donnelly,4.3,The Winter Rose,Historical,Romance,17945,1307,736,2006,5746
5504,Frank O'Connor,4.29,Collected Stories,Short Stories,Fiction,462,40,720,1966,8487
5506,Charles F. Stanley,4.43,The Wonderful Spirit Filled Life,Christian,Religion,421,21,256,1992,783
5507,Elizabeth Chadwick,4.08,The Falcons of Montabard,Historical,Historical,1211,91,473,2003,5825
5508,James Maxey,3.61,Nobody Gets the Girl,Comics,Science Fiction,961,76,288,2003,5928
5509,James Herbert,3.94,The Rats,Horror,Fiction,14586,657,208,1974,4233
5510,James Herbert,3.61,Moon,Horror,Fiction,3037,115,320,1985,832
5512,Hugh Nibley,4.19,Mormonism and Early Christianity,Religion,Christianity,238,22,446,1987,280
5513,T.S. Eliot,4.23,The Waste Land and Other Poems,Poetry,Classics,46072,741,88,1940,16186
5514,Noor Al-Hussein,3.8,Leap of Faith: Memoirs of an Unexpected Life,Nonfiction,Biography,8558,723,496,2002,593
5515,Mother Teresa,4.36,No Greater Love,Nonfiction,Religion,1779,180,206,1997,2260
5516,Amanda Elyot,3.78,The Memoirs of Helen of Troy,Historical,Fantasy,1079,74,309,2005,1415
5517,Piers Paul Read,4.1,Alive: The Story of the Andes Survivors,Nonfiction,Adventure,57714,1100,318,1974,6179
5520,Lily Prior,3.47,La Cucina,Fiction,Food and Drink,1933,198,263,2000,482
5521,Louise Rennison,3.75,"Angus, Thongs and Full-Frontal Snogging",Young Adult,Humor,124490,4043,247,1999,5311
5525,Anne Byrn,3.97,The Cake Mix Doctor,Food and Drink,Food and Drink,10419,105,464,1999,14846
5526,Janet Ahlberg,4.47,The Jolly Christmas Postman,Holiday,Childrens,3243,142,64,1991,738
5527,Graham Oakley,4.33,The Church Mice at Christmas,Childrens,Holiday,174,22,38,1980,911
5528,James Clavell,4.38,Shōgun,Historical,Fiction,129748,3596,1152,1975,4788
5529,T.S. Eliot,4.08,Old Possum's Book of Practical Cats,Poetry,Classics,19693,1041,56,1939,8882
5530,Albert Speer,4.12,Spandau: The Secret Diaries,History,Nonfiction,900,51,480,1975,958
5531,Patricia Evans,4.23,The Verbally Abusive Relationship: How to Recognize It and How to Respond,Psychology,Self Help,3324,170,224,1992,9109
5532,Michael Lee West,3.83,Crazy Ladies,Fiction,American,3193,254,416,1990,35268
5533,Lawrence Block,3.82,Burglars Can't Be Choosers,Mystery,Fiction,4738,372,293,1977,657
5534,Shunryu Suzuki,4.23,"Zen Mind, Beginner's Mind: Informal Talks on Zen Meditation and Practice",Religion,Philosophy,30304,1030,132,1970,653
5535,Rachel Hawthorne,3.92,The Boyfriend League,Young Adult,Romance,8492,250,315,2007,200
5536,Edgar Rice Burroughs,3.9,The Land That Time Forgot Collection,Science Fiction,Fantasy,7420,199,434,1918,1111
5537,Cynthia Rylant,3.79,Missing May (Scholastic Gold),Young Adult,Realistic Fiction,11338,629,89,1992,64921
5538,Merry Shannon,3.95,Sword of the Guardian,Fantasy,Lgbt,1377,77,272,2006,429
5539,Charlotte MacLeod,3.98,Rest You Merry,Mystery,Holiday,1983,190,192,1978,17327
5541,Max Ernst,4.21,Une Semaine de Bonté,Art,Fiction,2427,66,224,1934,1691
5542,Ilya Kaminsky,4.23,Dancing in Odessa,Poetry,Cultural,1225,77,58,2004,366
5543,Susan Vaught,3.82,Trigger,Young Adult,Fiction,1125,157,320,2006,1927
