,author_name,book_average_rating,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
3400,Yana Toboso ,4.36,"       Black Butler, Vol. 1 ",Sequential Art,Fantasy,87932,1252,192,2007,18328
3401,Kazu Kibuishi ,4.15,       The Stonekeeper ,Sequential Art,Childrens,47908,4214,192,2008,1664
3402,Nanae Chrono ,3.95,"       Vassalord, Volume 1 ",Sequential Art,Manga,947,66,192,2008,885
3403,Andrew  Porter ,4.29,       The Theory of Light and Matter ,Short Stories,Fiction,816,139,192,2008,16501
3404,Lynn E. Hazen ,3.92,       Shifty ,Young Adult,Fiction,132,48,192,2008,1144
3405,Rinko Ueda ,4.06,       裸足でバラを踏め [Hadashi de Bara wo Fume] 1 ,Sequential Art,Romance,8732,158,192,2008,1257
3406,Izumi Tsubaki ,4.15,"       Oresama Teacher, Vol. 1 ",Sequential Art,Manga,3928,107,192,2008,969
3407,Yuyuko Takemiya ,4.26,       Toradora! Vol. 1 ,Sequential Art,Romance,2956,121,192,2008,429
3408,Saundra Mitchell ,3.53,       Shadowed Summer ,Young Adult,Fantasy,1359,259,192,2009,1543
3409,Lucy Howard-Taylor ,3.78,       Biting Anorexia: A Firsthand Account of an Internal War ,Autobiography,Health,501,27,192,2009,30766
3410,Kate Constable ,4.09,       Cicada Summer ,Fiction,Young Adult,209,25,192,2009,5642
3411,Olivia Gates ,4.31,       The Illegitimate King ,Category Romance,Harlequin,306,26,192,2009,2194
3412,Nana Haruta ,3.77,"       Cactus's Secret, Vol. 01 ",Sequential Art,Romance,1044,55,192,2009,3412
3413,Susan Mallery ,3.82,"       High-Powered, Hot-Blooded ",Romance,Category Romance,1111,75,192,2009,1164
3414,Shinobu Ohtaka ,4.23,       マギ 1 ,Sequential Art,Fantasy,4873,167,192,2009,4690
3415,Rei Toma ,4.17,"       Dawn of the Arcana, Vol. 01 ",Sequential Art,Fantasy,9363,240,192,2009,1111
3416,Rei Toma ,4.17,"       Dawn of the Arcana, Vol. 1 ",Sequential Art,Fantasy,9365,240,192,2009,570
3417,Jennifer R.  Hubbard ,3.61,       The Secret Year ,Young Adult,Romance,4271,629,192,2010,1404
3418,Jennifer R.  Hubbard ,3.61,       The Secret Year ,Young Adult,Romance,4271,629,192,2010,1632
3419,Jennifer R.  Hubbard ,3.61,       The Secret Year ,Young Adult,Romance,4271,629,192,2010,490
3420,Alyssa B. Sheinmel ,3.52,       The Beautiful Between ,Young Adult,Contemporary,1238,195,192,2010,2174
3421,Lauren Baratz-Logsted ,3.56,       The Education of Bet ,Historical,Young Adult,1503,221,192,2010,701
3422,Jacqueline  Houtman ,3.83,       The Reinvention of Edison Thomas ,Realistic Fiction,Childrens,145,37,192,2010,992
3423,Scott Snyder ,3.98,"       American Vampire, Vol. 1 ",Sequential Art,Sequential Art,20245,1247,192,2010,299
3424,Scott Snyder ,3.98,"       American Vampire, Vol. 1 ",Sequential Art,Sequential Art,20250,1247,192,2010,898
3425,Kitty Thomas ,3.7,       Comfort Food ,Erotica,Dark,14547,1628,192,2010,775
3426,Kitty Thomas ,3.7,       Comfort Food ,Erotica,Dark,14547,1628,192,2010,414
3427,Raye Morgan ,3.17,"       Secret Prince, Instant Daddy! ",Romance,Category Romance,42,9,192,2010,177
3428,M.G. Wells ,4.13,       Number 13 ,Fantasy,Adventure,178,79,192,2010,2104
3429,M.G. Wells ,4.13,       Number 13 ,Fantasy,Adventure,178,79,192,2010,4518
3430,M.G. Wells ,4.13,       Number 13 ,Fantasy,Adventure,178,79,192,2010,2453
3431,Sandra Marton ,3.56,       The Ice Prince ,Category Romance,Romance,398,45,192,2011,14329
3432,Sarah Morgan ,3.92,       Doukakis's Apprentice ,Romance,Category Romance,1577,186,192,2011,2197
3433,"Nicole ""Snooki"" Polizzi ",3.29,       Confessions of a Guidette ,Nonfiction,Biography,683,54,192,2011,3110
3434,Heidi Ashworth ,3.57,       Miss Delacourt Has Her Day ,Historical,Romance,308,65,192,2011,798
3435,Ellen Potter ,3.83,       The Humming Room ,Childrens,Fantasy,4393,553,192,2012,2903
3436,Peter J. Tomasi ,4.17,"       Batman and Robin, Volume 1: Born to Kill ",Sequential Art,Sequential Art,9871,318,192,2012,999
3437,Suu Morishita ,4.07,       日々蝶々 1 ,Sequential Art,Romance,2343,75,192,2012,940
3438,Naoshi Komi ,4.05,       ニセコイ 1 [Fake Love 1] ,Sequential Art,Romance,2573,169,192,2012,1540
3439,Ichigo Takano ,4.31,       Orange 1 ,Sequential Art,Romance,7924,560,192,2012,4451
3440,Reeni Austin ,3.58,       Fresh Temptation ,Romance,Romance,4167,222,192,2012,478
3441,Haruichi Furudate ,4.54,       ハイキュー!! 1 日向と影山 [Haikyū!! 1 Hinata to Kageyama] ,Sequential Art,Sports and Games,7459,246,192,2012,673
3442,Angie Smibert ,3.64,       The Forgetting Curve ,Science Fiction,Science Fiction,126,34,192,2012,2180
3443,Lesley Ann McDaniel ,3.88,"       Lights, Cowboy, Action ",Romance,Romance,49,9,192,2013,4276
3444,Tom    Taylor ,4.34,"       Injustice: Gods Among Us, Vol. 1 ",Sequential Art,Sequential Art,4841,517,192,2013,257
3445,Jess Hunter ,3.99,       For a Hero ,Romance,Romance,150,24,192,2013,700
3446,W.B. Kinnette ,3.56,       Waiting Fate ,Romance,Sociology,186,33,192,2013,3324
3447,Tracy March ,3.93,       Tempted in the Tropics ,Romance,Romance,357,55,192,2013,5601
3448,Nakaba Suzuki ,4.21,"       The Seven Deadly Sins, Vol. 1 ",Sequential Art,Fantasy,2573,175,192,2013,4304
3449,Valeria Luiselli ,3.48,       The Story of My Teeth ,Fiction,Novels,4753,773,192,2013,1225
3450,Tammy Robinson ,4.09,       Charlie and Pearl ,Romance,Womens Fiction,377,112,192,2013,1826
3451,Susan Arden ,3.72,       Tempted by Trouble ,Romance,Romance,260,33,192,2013,1197
3452,Adam   Light ,4.08,       Toes Up: Horror to Die For ,Horror,Short Stories,52,21,192,2013,848
3453,Laurie Boyle Crompton ,3.31,       Adrenaline Crush ,Young Adult,Contemporary,181,60,192,2014,756
3454,Barry Banther ,4.24,       A Leader's Gift: How to Earn the Right to Be Followed ,Business,Leadership,46,8,192,2014,3701
3455,Hajime Isayama ,4.52,"       Attack on Titan: No Regrets, Volume 01 ",Sequential Art,Sequential Art,10035,238,192,2014,468
3456,David-Matthew Barnes ,3.03,       Fifty Yards and Holding ,Romance,Lgbt,32,11,192,2015,3126
3457,Tom McCarthy ,3.22,       Satin Island ,Fiction,Contemporary,4436,721,192,2015,197
3458,Alastair Reynolds ,3.6,       Slow Bullets ,Science Fiction,Fiction,3202,438,192,2015,2169
3459,Tabitha Caplinger ,4.41,       The Chronicle of the Three: Bloodline ,Fantasy,Fantasy,68,42,192,2015,1913
3460,Diana Pavlac Glyer ,4.22,"       Bandersnatch: C.S. Lewis, J.R.R. Tolkien and the Creative Collaboration of the Inklings ",Nonfiction,Language,424,106,192,2016,685
3461,Nihar Suthar ,4.0,       The Corridor of Uncertainty: How Cricket Mended a Torn Nation ,Nonfiction,Biography,36,14,192,2016,6353
3462,Joe Sugg ,3.93,       Username: Regenerated ,Sequential Art,Sequential Art,900,86,192,2016,3117
3463,Michael  Anthony ,3.86,       Civilianized: A Young Veteran's Memoir ,Nonfiction,Autobiography,87,20,192,2016,500
3464,Paul   Mosier ,4.27,       Train I Ride ,Childrens,Realistic Fiction,835,243,192,2017,3734
3465,Amanda Lovelace ,3.87,       The Witch Doesn't Burn in This One ,Poetry,Feminism,11047,2137,192,2018,386
3466,Jen McLaughlin ,3.68,       The Backup Plan ,Romance,Contemporary,146,78,192,2018,1031
3467,Michelle Griep ,4.37,       A Tale of Two Hearts ,Holiday,Historical,239,153,192,2018,2396
3468,B.Q. Hanson ,3.83,       The Enlightenment of Alexander ,Lgbt,Romance,69,9,192,2018,7518
3469,B.Q. Hanson ,3.83,       The Enlightenment of Alexander ,Lgbt,Romance,69,9,192,2018,15035
3470,B.Q. Hanson ,3.83,       The Enlightenment of Alexander ,Lgbt,Romance,69,9,192,2018,8614
3471,Oliver La Farge ,3.73,       Laughing Boy: A Navajo Love Story ,Fiction,Historical,2883,187,193,1929,3916
3472,Douglas Adams ,4.22,       The Hitchhiker's Guide to the Galaxy ,Science Fiction,Fiction,1187415,24633,193,1979,1542
3473,Matsuri Akino ,4.2,"       Pet Shop of Horrors, Vol. 1 ",Sequential Art,Horror,5713,91,193,1995,2823
3474,Ian McEwan ,3.42,       Amsterdam ,Fiction,Contemporary,38660,2887,193,1998,4255
3475,Katie Maxwell ,3.84,       Got Fangs? ,Paranormal,Young Adult,2686,117,193,2005,49314
3476,Daniel Woodrell ,3.92,       Winter's Bone ,Fiction,Mystery,26217,3409,193,2006,1223
3477,Daniel Woodrell ,3.92,       Winter's Bone ,Fiction,Mystery,26244,3411,193,2006,1331
3478,Julie Halpern ,3.78,       Get Well Soon ,Young Adult,Health,5971,605,193,2007,312
3479,أحمد العسيلي ,3.39,       كتاب مالوش اسم ,Nonfiction,See top shelves…,6870,715,193,2009,1157
3480,أحمد العسيلي ,3.39,       كتاب مالوش اسم ,Nonfiction,See top shelves…,6870,715,193,2009,1717
3481,أحمد العسيلي ,3.39,       كتاب مالوش اسم ,Nonfiction,See top shelves…,6870,715,193,2009,1775
3482,Hajime Isayama ,4.42,"       Attack on Titan, Vol. 1 ",Sequential Art,Sequential Art,106872,1949,193,2010,662
3483,Abbi Glines ,4.2,       Never Too Far ,New Adult,Romance,107394,6056,193,2013,2660
3484,Su Williams ,4.07,       Dream Weaver ,Young Adult,Fantasy,163,47,193,2013,1909
3485,Su Williams ,4.07,       Dream Weaver ,Young Adult,Fantasy,163,47,193,2013,4436
3486,Dawn  Robertson ,3.6,       The Good Girl ,Dark,Erotica,1276,194,193,2014,8887
3487,Megan O'Brien ,4.09,       Cole ,Romance,Romance,7035,331,193,2014,4749
3488,Danielle DeVor ,4.16,       Dancing with a Dead Horse ,Horror,Young Adult,116,17,193,2014,2249
3489,Elizabeth Strout ,3.51,       My Name Is Lucy Barton ,Fiction,Literary Fiction,89678,11055,193,2016,2313
3490,Virginia Woolf ,3.79,       Mrs. Dalloway ,Classics,Fiction,190343,7770,194,1921,475
3491,George S. Clason ,4.25,       The Richest Man in Babylon ,Business,Economics,74920,3696,194,1926,3774
3492,George S. Clason ,4.25,       The Richest Man in Babylon ,Business,Economics,74920,3696,194,1926,1205
3493,Olaf Stapledon ,3.9,       Sirius ,Science Fiction,Fiction,1020,116,194,1944,4253
3494,Lois Lenski ,3.85,       Strawberry Girl ,Historical,Childrens,10976,474,194,1945,825
3495,Ward Moore ,3.72,       Bring the Jubilee ,Science Fiction,Science Fiction,1896,150,194,1953,2579
3496,Ward Moore ,3.72,       Bring the Jubilee ,Science Fiction,Science Fiction,1895,149,194,1953,4951
3497,John Christopher ,3.88,       The Death of Grass ,Science Fiction,Fiction,6370,542,194,1956,9387
3498,Pamela F. Service ,4.25,       Winter of Magic's Return ,Fantasy,Young Adult,236,21,194,1985,1250
3499,Claudette Williams ,3.6,"       Oh, Cherry Ripe ",Romance,Romance,976,113,194,1988,45393
3500,Mahmoud Darwish ,4.13,       ذاكرة للنسيان ,Poetry,See top shelves…,2393,221,194,1989,2801
3501,Mahmoud Darwish ,4.13,       ذاكرة للنسيان ,Poetry,See top shelves…,2393,221,194,1989,2219
3502,Matsuri Hino ,3.82,"       Captive Hearts, Vol. 01 ",Sequential Art,Romance,3792,75,194,1999,2577
3503,Rob Bell ,3.77,       Velvet Elvis: Repainting the Christian Faith ,Christian,Nonfiction,21173,1057,194,2005,685
3504,Ken Foster ,4.08,       The Dogs Who Found Me: What I've Learned From Pets Who Were Left Behind ,Nonfiction,Animals,2721,235,194,2006,969
3505,M.J. Pearson ,3.78,       Discreet Young Gentleman ,Historical,Romance,602,124,194,2006,4940
3506,Kanoko Sakurakouji (桜小路かのこ) ,4.07,"       Black Bird, Vol. 1 ",Sequential Art,Romance,29860,538,194,2007,3329
3507,Kanoko Sakurakouji (桜小路かのこ) ,4.07,"       Black Bird, Vol. 1 ",Sequential Art,Romance,29860,538,194,2007,9894
3508,Kanoko Sakurakouji (桜小路かのこ) ,4.07,"       Black Bird, Vol. 1 ",Sequential Art,Romance,29865,539,194,2007,3327
3509,Shayla Black ,3.84,       Dangerous Boys and Their Toy ,Adult Fiction,Erotica,4187,227,194,2008,1709
3510,Neil deGrasse Tyson ,3.87,       The Pluto Files: The Rise and Fall of America's Favorite Planet ,Science,Nonfiction,5756,610,194,2008,4812
3511,C.C. Cole ,4.45,       Act of Redemption ,Fantasy,Paranormal,47,17,194,2009,2330
3512,Susan Bischoff ,3.76,       Hush Money ,Young Adult,Fantasy,3248,296,194,2010,250
3513,Debra Anastasia ,3.72,       Crushed Seraphim ,Paranormal,Fantasy,986,204,194,2011,579
3514,Debra Anastasia ,3.72,       Crushed Seraphim ,Paranormal,Fantasy,986,204,194,2011,1145
3515,David Prosser ,4.48,       The Queen's Envoy ,Fiction,Humor,31,14,194,2011,495
3516,Kate Avery Ellison ,3.64,       The Curse Girl ,Fantasy,Young Adult,1378,178,194,2011,288
3517,Adachitoka ,4.39,       Noragami 01 ,Sequential Art,Fantasy,11004,349,194,2011,1344
3518,Maureen Klovers ,3.66,"       In the Shadow of the Volcano: One Ex-Intelligence Official's Journey through Slums, Prisons, and Leper Colonies to the Heart of Latin America ",Travel,Nonfiction,44,16,194,2012,6813
3519,Randy Richardson ,4.06,       Cheeseland ,Young Adult,Fiction,71,26,194,2012,470
3520,Nancy Straight ,3.88,       Blood Debt ,Fantasy,Fantasy,2332,357,194,2012,196
3521,Kaitlin Bevis ,3.86,       Persephone ,Fantasy,Fantasy,4108,517,194,2012,1033
3522,Kaitlin Bevis ,3.86,       Persephone ,Fantasy,Fantasy,4108,517,194,2012,794
3523,Kaitlin Bevis ,3.86,       Persephone ,Fantasy,Fantasy,4110,517,194,2012,458
3524,Matt Sinclair ,3.49,       The Fall: Tales from the Apocalypse ,Anthologies,Horror,144,33,194,2012,5088
3525,Bella Andre ,4.07,       The Way You Look Tonight ,Romance,Romance,10915,618,194,2013,2014
3526,Kristin Vayden ,3.72,       Living London ,Science Fiction,Romance,217,25,194,2013,1675
3527,Angel Sefer ,3.97,       Spellbound in His Arms ,Mystery,Romance,335,71,194,2013,2588
3528,Angel Sefer ,3.97,       Spellbound in His Arms ,Mystery,Romance,335,71,194,2013,348
3529,Samie Sands ,3.73,       Lockdown ,Horror,Horror,120,49,194,2014,2324
3530,Vivienne Lorret ,3.9,       This Earl is on Fire ,Romance,Romance,820,103,194,2016,793
3531,Rossana Condoleo ,4.5,"       If You Want You Can Fly: An Inspirational and Motivational Book, Coaching Single Moms & Dads in their Quest for Love, Happiness and Fulfilling Relationships ",Nonfiction,Self Help,18,1,194,2017,13781
3532,Megan O'Brien ,4.47,       Maddox ,Romance,See top shelves…,472,36,194,2018,495
3537,Roald Dahl ,4.22,       The BFG ,Childrens,Fantasy,306728,9021,195,1982,8466
3538,Roald Dahl ,4.22,       The BFG ,Childrens,Fantasy,306728,9021,195,1982,3134
3539,Robert T. Kiyosaki ,4.01,"       Rich Dad, Poor Dad ",Business,Nonfiction,247101,9296,195,1997,1329
3540,Robert T. Kiyosaki ,4.01,"       Rich Dad, Poor Dad ",Business,Nonfiction,247101,9296,195,1997,5152
3541,Robert T. Kiyosaki ,4.01,"       Rich Dad, Poor Dad ",Business,Nonfiction,247351,9313,195,1997,1884
3542,Tsugumi Ohba ,4.43,"       Death Note, Vol. 1: Boredom ",Sequential Art,Sequential Art,160710,2928,195,2003,372
3543,Tsugumi Ohba ,4.43,"       Death Note, Vol. 1: Boredom ",Sequential Art,Sequential Art,160727,2928,195,2003,795
3544,John Banville ,3.5,       The Sea ,Fiction,Cultural,21205,2131,195,2005,98
3545,Anhoni Patel ,3.38,       All Good Things Die in L.A. ,Fiction,Adult,45,5,195,2009,22850
3546,Anhoni Patel ,3.38,       All Good Things Die in L.A. ,Fiction,See top shelves…,45,5,195,2009,24257
3547,Robert  Stone ,3.22,       Fun with Problems ,Short Stories,Fiction,349,77,195,2010,1126
3548,Bev Spicer ,4.21,       Bunny on a Bike ,Humor,Autobiography,48,24,195,2012,5329
3549,Jessie B. Tyson ,4.35,       White Heaven Women ,Fiction,Fantasy,66,16,195,2012,11446
3550,Silvia Violet ,3.67,       Fitting In ,Erotica,Erotica,1724,235,195,2013,2344
3551,Jeff VanderMeer ,3.67,       Annihilation ,Science Fiction,Fiction,116876,14310,195,2014,494
3552,Branka Valcic ,4.48,       The Lady of the Sea ,Fantasy,Fantasy,21,10,195,2015,398
3553,Nicki Elson ,3.65,       Vibrizzio ,Romance,Romance,165,48,195,2015,2481
3556,Will Eisner ,4.07,       A Contract With God and Other Tenement Stories ,Sequential Art,Sequential Art,9712,425,196,1978,3333
3557,Will Eisner ,4.07,       A Contract With God and Other Tenement Stories ,Sequential Art,Sequential Art,9714,425,196,1978,2373
3558,Vivian Vande Velde ,3.94,       Dragon's Bait ,Fantasy,Fantasy,7041,355,196,1992,5576
3559,Vivian Vande Velde ,3.94,       Dragon's Bait ,Fantasy,Fantasy,7041,355,196,1992,29652
3560,Mitch Albom ,3.92,       The Five People You Meet in Heaven ,Fiction,Inspirational,513455,18370,196,2000,2262
3561,Katsura Hoshino ,4.2,"       D.Gray-man, Vol. 1 ",Sequential Art,Fantasy,26087,274,196,2004,100
3562,Katsura Hoshino ,4.2,"       D.Gray-man, Vol. 1 ",Sequential Art,Fantasy,26094,274,196,2004,1965
3563,Angelique Anjou ,3.6,       Ja-Rael's Lioness ,Science Fiction,Science Fiction,1443,51,196,2005,9390
3564,Renee Carter ,3.77,       His Eyes ,Young Adult,Romance,8590,417,196,2009,1180
3565,Monette Michaels ,3.85,       Prime Obsession ,Science Fiction,Romance,1377,70,196,2009,2022
3566,Andrew C. Walton ,3.81,       The Spiritual Secrets Of Happiness Health And Success: A Powerful And Practical Guide For Manifesting The Life You Truly Desire ,Spirituality,Self Help,220,6,196,2009,2159
3567,Andrew C. Walton ,3.81,       The Spiritual Secrets Of Happiness Health And Success: A Powerful And Practical Guide For Manifesting The Life You Truly Desire ,Spirituality,Self Help,220,6,196,2009,5031
3568,Nora Raleigh Baskin ,3.63,       The Summer Before Boys ,Realistic Fiction,Young Adult,1081,207,196,2011,3343
3569,Duncan Whitehead ,3.39,       The Gordonston Ladies Dog Walking Club ,Mystery,Fiction,2709,355,196,2012,578
3570,Duncan Whitehead ,3.39,       The Gordonston Ladies Dog Walking Club ,Mystery,Fiction,2709,355,196,2012,579
3571,Paul Freeman ,3.88,       Tribesman ,Fantasy,See top shelves…,136,25,196,2012,5391
3572,Paul Freeman ,3.88,       Tribesman ,Fantasy,See top shelves…,136,25,196,2012,5518
3573,Sarah Jane Butfield ,3.77,       Glass Half Full ,Nonfiction,Autobiography,175,28,196,2013,2920
3574,Lynn Crandall ,3.66,       Dancing with Detective Danger ,Romance,See top shelves…,38,18,196,2013,13212
3575,Paloma Beck ,3.39,       Hold My Hand ,Erotica,Romance,119,48,196,2013,1128
3576,Bethany Bazile ,3.86,       Beautifully Broken ,Romance,Adult Fiction,2990,177,196,2013,952
3577,Toby Neal ,4.08,       Somewhere on Maui ,Romance,Romance,220,36,196,2013,5363
3578,Kimberly Afe ,3.52,       The Headhunters Race ,Science Fiction,Young Adult,497,73,196,2014,2296
3579,Lauren   Smith ,4.23,       The Shadows of Stormclyffe Hall ,Fantasy,Romance,284,131,196,2014,1958
3580,Chris O'Mara ,3.93,       Healer's Ruin ,Fantasy,Business,104,6,196,2015,1634
3581,Susan Count ,4.6,       Selah's Sweet Dream ,Childrens,Childrens,43,12,196,2015,1431
3582,Kristen Hope Mazzola ,3.69,       Hat Trick ,Sports and Games,Romance,395,167,196,2016,1902
3583,Jeffery H. Haskell ,4.26,       Arsenal ,Comics,Science Fiction,425,47,196,2017,372
3584,Chelsea Camaron ,3.89,       Cartel B!tch: Almanza Crime Family Duet ,Dark,Romance,258,81,196,2018,2992
3585,Irene Hunt ,4.01,       Up a Road Slowly ,Young Adult,Fiction,5646,499,197,1966,967
3586,Ellis Peters ,3.99,       A Morbid Taste for Bones ,Mystery,Historical,28192,1271,197,1977,3403
3587,Ellis Peters ,3.99,       A Morbid Taste for Bones ,Mystery,Historical,28193,1271,197,1977,494
3588,Ellis Peters ,3.99,       A Morbid Taste for Bones ,Mystery,Historical,28197,1271,197,1977,379
3589,Paulo Coelho ,3.85,       The Alchemist ,Fiction,Classics,1690899,65656,197,1988,1475
3590,Paulo Coelho ,3.85,       The Alchemist ,Fiction,Classics,1691307,65678,197,1988,6034
3591,Paulo Coelho ,3.85,       The Alchemist ,Fiction,Classics,1691307,65678,197,1988,2424
3592,Paulo Coelho ,3.85,       The Alchemist ,Fiction,Classics,1691641,65693,197,1988,2696
3593,Yuu Watase ,4.07,"       Fushigi Yûgi: The Mysterious Play, Vol. 1: Priestess ",Sequential Art,Fantasy,20416,151,197,1992,10184
3594,Wataru Yoshizumi ,3.94,"       Marmalade Boy, Vol. 1 ",Sequential Art,Romance,9618,115,197,1992,2014
3595,Wataru Yoshizumi ,3.94,"       Marmalade Boy, Vol. 1 ",Sequential Art,Romance,9618,115,197,1992,4085
3596,Wataru Yoshizumi ,3.94,"       Marmalade Boy, Vol. 1 ",Sequential Art,Romance,9616,115,197,1992,11388
